id,name,category,amount,signup_date
9234,Customer 9234,West,20,2024-01-15
9235,Customer 9235,South,20,2024-01-15
9236,Customer 9236,North,20,2024-01-15
9237,Customer 9237,North,"1,000",2024-01-15
9238,Customer 9238,North,"1,000",2024-01-15
9239,Customer 9239,east,10,2024-01-15
9240,Customer 9240,EAST,-999999,31/02/2024
9241,Customer 9241,EAST,20,2024-01-15
9242,Customer 9242,South,N/A,2024-01-15
9243,  Customer 9243  ,West,20,2024-01-15
9244,Customer 9244,east,20,2024-01-15
9245,Customer 9245,North,N/A,2024-01-15
9246,Customer 9246,EAST,20,2024-01-15
9247,Customer 9247,unknown,10,31/02/2024
9248,Customer 9248,South,10,2024-01-15
9249,Customer 9249,east,"1,000",2024-01-15
9250,Customer 9250,east,20,2024-01-15
9251,Customer 9251,North,20,2024-01-15
9252,Customer 9252,South,"1,000",2024-01-15
9253,Customer 9253,east,20,2024-01-15
9254,Customer 9254,east,-999999,31/02/2024
9255,Customer 9255,North,20,2024-01-15
9256,  Customer 9256  ,South,N/A,2024-01-15
9257,Customer 9257,West,20,2024-01-15
9258,Customer 9258,unknown,-999999,2024-01-15
9259,Customer 9259,South,"1,000",2024-01-15
9260,Customer 9260,North,"1,000",2024-01-15
9261,Customer 9261,West,"1,000",31/02/2024
9262,Customer 9262,unknown,-999999,2024-01-15
9263,Customer 9263,West,-999999,2024-01-15
9264,Customer 9264,North,-999999,2024-01-15
9265,Customer 9265,North,N/A,2024-01-15
9266,Customer 9266,unknown,"1,000",2024-01-15
9267,Customer 9267,east,10,2024-01-15
9268,Customer 9268,West,"1,000",31/02/2024
9269,  Customer 9269  ,unknown,-999999,2024-01-15
9270,Customer 9270,EAST,N/A,2024-01-15
9271,Customer 9271,EAST,"1,000",2024-01-15
9272,Customer 9272,EAST,"1,000",2024-01-15
9273,Customer 9273,unknown,N/A,2024-01-15
9274,Customer 9274,unknown,-999999,2024-01-15
9275,Customer 9275,South,10,31/02/2024
9276,Customer 9276,EAST,10,2024-01-15
9277,Customer 9277,east,-999999,2024-01-15
9278,Customer 9278,South,N/A,2024-01-15
9279,Customer 9279,South,"1,000",2024-01-15
9280,Customer 9280,South,10,2024-01-15
9281,Customer 9281,North,-999999,2024-01-15
9282,  Customer 9282  ,West,20,31/02/2024
9283,Customer 9283,unknown,20,2024-01-15
9284,Customer 9284,West,-999999,2024-01-15
9285,Customer 9285,EAST,"1,000",2024-01-15
9286,Customer 9286,east,20,2024-01-15
9287,Customer 9287,West,20,2024-01-15
9288,Customer 9288,South,-999999,2024-01-15
9289,Customer 9289,South,-999999,31/02/2024
9290,Customer 9290,North,-999999,2024-01-15
9291,Customer 9291,North,-999999,2024-01-15
9292,Customer 9292,South,20,2024-01-15
9293,Customer 9293,EAST,"1,000",2024-01-15
9294,Customer 9294,unknown,20,2024-01-15
9295,  Customer 9295  ,South,20,2024-01-15
9296,Customer 9296,West,-999999,31/02/2024
9297,Customer 9297,West,N/A,2024-01-15
9298,Customer 9298,EAST,"1,000",2024-01-15
9299,Customer 9299,West,N/A,2024-01-15
9300,Customer 9300,South,N/A,2024-01-15
9301,Customer 9301,EAST,20,2024-01-15
9302,Customer 9302,West,10,2024-01-15
9303,Customer 9303,EAST,"1,000",31/02/2024
9304,Customer 9304,North,10,2024-01-15
9305,Customer 9305,South,20,2024-01-15
9306,Customer 9306,South,-999999,2024-01-15
9307,Customer 9307,West,N/A,2024-01-15
9308,  Customer 9308  ,east,N/A,2024-01-15
9309,Customer 9309,South,-999999,2024-01-15
9310,Customer 9310,South,N/A,31/02/2024
9311,Customer 9311,West,"1,000",2024-01-15
9312,Customer 9312,EAST,10,2024-01-15
9313,Customer 9313,EAST,"1,000",2024-01-15
9314,Customer 9314,unknown,N/A,2024-01-15
9315,Customer 9315,South,-999999,2024-01-15
9316,Customer 9316,EAST,"1,000",2024-01-15
9317,Customer 9317,unknown,"1,000",31/02/2024
9318,Customer 9318,EAST,"1,000",2024-01-15
9319,Customer 9319,east,-999999,2024-01-15
9320,Customer 9320,EAST,"1,000",2024-01-15
9321,  Customer 9321  ,South,N/A,2024-01-15
9322,Customer 9322,EAST,10,2024-01-15
9323,Customer 9323,unknown,20,2024-01-15
9324,Customer 9324,North,N/A,31/02/2024
9325,Customer 9325,unknown,"1,000",2024-01-15
9326,Customer 9326,EAST,-999999,2024-01-15
9327,Customer 9327,east,-999999,2024-01-15
9328,Customer 9328,EAST,-999999,2024-01-15
9329,Customer 9329,EAST,10,2024-01-15
9330,Customer 9330,east,-999999,2024-01-15
9331,Customer 9331,east,20,31/02/2024
9332,Customer 9332,unknown,"1,000",2024-01-15
9333,Customer 9333,West,N/A,2024-01-15
9334,  Customer 9334  ,EAST,-999999,2024-01-15
9335,Customer 9335,West,N/A,2024-01-15
9336,Customer 9336,South,-999999,2024-01-15
9337,Customer 9337,EAST,20,2024-01-15
9338,Customer 9338,West,"1,000",31/02/2024
9339,Customer 9339,North,"1,000",2024-01-15
9340,Customer 9340,east,-999999,2024-01-15
9341,Customer 9341,West,-999999,2024-01-15
9342,Customer 9342,east,10,2024-01-15
9343,Customer 9343,North,-999999,2024-01-15
9344,Customer 9344,West,N/A,2024-01-15
9345,Customer 9345,North,"1,000",31/02/2024
9346,Customer 9346,South,"1,000",2024-01-15
9347,  Customer 9347  ,North,N/A,2024-01-15
9348,Customer 9348,North,"1,000",2024-01-15
9349,Customer 9349,east,N/A,2024-01-15
9350,Customer 9350,South,-999999,2024-01-15
9351,Customer 9351,North,N/A,2024-01-15
9352,Customer 9352,east,-999999,31/02/2024
9353,Customer 9353,West,"1,000",2024-01-15
9354,Customer 9354,east,N/A,2024-01-15
9355,Customer 9355,South,"1,000",2024-01-15
9356,Customer 9356,east,-999999,2024-01-15
9357,Customer 9357,South,"1,000",2024-01-15
9358,Customer 9358,North,10,2024-01-15
9359,Customer 9359,EAST,N/A,31/02/2024
9360,  Customer 9360  ,South,N/A,2024-01-15
9361,Customer 9361,unknown,20,2024-01-15
9362,Customer 9362,east,10,2024-01-15
9363,Customer 9363,unknown,20,2024-01-15
9364,Customer 9364,West,"1,000",2024-01-15
9365,Customer 9365,North,20,2024-01-15
9366,Customer 9366,unknown,-999999,31/02/2024
9367,Customer 9367,South,10,2024-01-15
9368,Customer 9368,unknown,-999999,2024-01-15
9369,Customer 9369,South,10,2024-01-15
9370,Customer 9370,east,20,2024-01-15
9371,Customer 9371,unknown,10,2024-01-15
9372,Customer 9372,West,20,2024-01-15
9373,  Customer 9373  ,North,10,31/02/2024
9374,Customer 9374,West,20,2024-01-15
9375,Customer 9375,North,"1,000",2024-01-15
9376,Customer 9376,North,20,2024-01-15
9377,Customer 9377,North,-999999,2024-01-15
9378,Customer 9378,east,N/A,2024-01-15
9379,Customer 9379,North,N/A,2024-01-15
9380,Customer 9380,unknown,-999999,31/02/2024
9381,Customer 9381,EAST,20,2024-01-15
9382,Customer 9382,east,"1,000",2024-01-15
9383,Customer 9383,east,20,2024-01-15
9384,Customer 9384,West,20,2024-01-15
9385,Customer 9385,West,-999999,2024-01-15
9386,  Customer 9386  ,EAST,-999999,2024-01-15
9387,Customer 9387,South,-999999,31/02/2024
9388,Customer 9388,east,"1,000",2024-01-15
9389,Customer 9389,South,-999999,2024-01-15
9390,Customer 9390,east,20,2024-01-15
9391,Customer 9391,EAST,20,2024-01-15
9392,Customer 9392,unknown,"1,000",2024-01-15
9393,Customer 9393,West,20,2024-01-15
9394,Customer 9394,South,N/A,31/02/2024
9395,Customer 9395,North,"1,000",2024-01-15
9396,Customer 9396,South,10,2024-01-15
9397,Customer 9397,South,"1,000",2024-01-15
9398,Customer 9398,unknown,"1,000",2024-01-15
9399,  Customer 9399  ,West,20,2024-01-15
9400,Customer 9400,West,20,2024-01-15
9401,Customer 9401,unknown,-999999,31/02/2024
9402,Customer 9402,unknown,"1,000",2024-01-15
9403,Customer 9403,South,-999999,2024-01-15
9404,Customer 9404,West,"1,000",2024-01-15
9405,Customer 9405,South,10,2024-01-15
9406,Customer 9406,South,"1,000",2024-01-15
9407,Customer 9407,east,N/A,2024-01-15
9408,Customer 9408,EAST,"1,000",31/02/2024
9409,Customer 9409,east,-999999,2024-01-15
9410,Customer 9410,South,-999999,2024-01-15
9411,Customer 9411,EAST,N/A,2024-01-15
9412,  Customer 9412  ,West,10,2024-01-15
9413,Customer 9413,West,-999999,2024-01-15
9414,Customer 9414,South,"1,000",2024-01-15
9415,Customer 9415,east,"1,000",31/02/2024
9416,Customer 9416,West,"1,000",2024-01-15
9417,Customer 9417,EAST,20,2024-01-15
9418,Customer 9418,West,"1,000",2024-01-15
9419,Customer 9419,South,-999999,2024-01-15
9420,Customer 9420,West,"1,000",2024-01-15
9421,Customer 9421,EAST,"1,000",2024-01-15
9422,Customer 9422,South,20,31/02/2024
9423,Customer 9423,South,-999999,2024-01-15
9424,Customer 9424,east,-999999,2024-01-15
9425,  Customer 9425  ,unknown,N/A,2024-01-15
9426,Customer 9426,West,10,2024-01-15
9427,Customer 9427,North,-999999,2024-01-15
9428,Customer 9428,West,N/A,2024-01-15
9429,Customer 9429,east,20,31/02/2024
9430,Customer 9430,West,N/A,2024-01-15
9431,Customer 9431,EAST,"1,000",2024-01-15
9432,Customer 9432,South,"1,000",2024-01-15
9433,Customer 9433,EAST,10,2024-01-15
9434,Customer 9434,EAST,10,2024-01-15
9435,Customer 9435,EAST,"1,000",2024-01-15
9436,Customer 9436,east,10,31/02/2024
9437,Customer 9437,North,N/A,2024-01-15
9438,  Customer 9438  ,West,-999999,2024-01-15
9439,Customer 9439,east,N/A,2024-01-15
9440,Customer 9440,West,-999999,2024-01-15
9441,Customer 9441,South,"1,000",2024-01-15
9442,Customer 9442,South,20,2024-01-15
9443,Customer 9443,West,"1,000",31/02/2024
9444,Customer 9444,South,-999999,2024-01-15
9445,Customer 9445,West,"1,000",2024-01-15
9446,Customer 9446,West,-999999,2024-01-15
9447,Customer 9447,North,20,2024-01-15
9448,Customer 9448,EAST,20,2024-01-15
9449,Customer 9449,North,N/A,2024-01-15
9450,Customer 9450,South,20,31/02/2024
9451,  Customer 9451  ,West,-999999,2024-01-15
9452,Customer 9452,EAST,20,2024-01-15
9453,Customer 9453,EAST,"1,000",2024-01-15
9454,Customer 9454,EAST,"1,000",2024-01-15
9455,Customer 9455,West,"1,000",2024-01-15
9456,Customer 9456,unknown,20,2024-01-15
9457,Customer 9457,EAST,20,31/02/2024
9458,Customer 9458,unknown,-999999,2024-01-15
9459,Customer 9459,South,N/A,2024-01-15
9460,Customer 9460,unknown,20,2024-01-15
9461,Customer 9461,unknown,"1,000",2024-01-15
9462,Customer 9462,east,-999999,2024-01-15
9463,Customer 9463,EAST,"1,000",2024-01-15
9464,  Customer 9464  ,unknown,20,31/02/2024
9465,Customer 9465,North,"1,000",2024-01-15
9466,Customer 9466,South,10,2024-01-15
9467,Customer 9467,EAST,-999999,2024-01-15
9468,Customer 9468,North,"1,000",2024-01-15
9469,Customer 9469,North,20,2024-01-15
9470,Customer 9470,West,20,2024-01-15
9471,Customer 9471,North,-999999,31/02/2024
9472,Customer 9472,North,-999999,2024-01-15
9473,Customer 9473,unknown,20,2024-01-15
9474,Customer 9474,east,N/A,2024-01-15
9475,Customer 9475,east,"1,000",2024-01-15
9476,Customer 9476,EAST,N/A,2024-01-15
9477,  Customer 9477  ,unknown,-999999,2024-01-15
9478,Customer 9478,unknown,N/A,31/02/2024
9479,Customer 9479,South,"1,000",2024-01-15
9480,Customer 9480,EAST,20,2024-01-15
9481,Customer 9481,east,10,2024-01-15
9482,Customer 9482,South,N/A,2024-01-15
9483,Customer 9483,North,"1,000",2024-01-15
9484,Customer 9484,North,N/A,2024-01-15
9485,Customer 9485,South,-999999,31/02/2024
9486,Customer 9486,east,"1,000",2024-01-15
9487,Customer 9487,EAST,10,2024-01-15
9488,Customer 9488,West,20,2024-01-15
9489,Customer 9489,South,"1,000",2024-01-15
9490,  Customer 9490  ,unknown,20,2024-01-15
9491,Customer 9491,South,N/A,2024-01-15
9492,Customer 9492,east,20,31/02/2024
9493,Customer 9493,unknown,20,2024-01-15
9494,Customer 9494,EAST,"1,000",2024-01-15
9495,Customer 9495,east,-999999,2024-01-15
9496,Customer 9496,North,10,2024-01-15
9497,Customer 9497,east,-999999,2024-01-15
9498,Customer 9498,South,-999999,2024-01-15
9499,Customer 9499,east,"1,000",31/02/2024
9499,Customer 9500,unknown,20,2024-01-15
9501,Customer 9501,West,10,2024-01-15
9502,Customer 9502,EAST,-999999,2024-01-15
9503,  Customer 9503  ,EAST,10,2024-01-15
9504,Customer 9504,EAST,N/A,2024-01-15
9505,Customer 9505,North,10,2024-01-15
9506,Customer 9506,EAST,-999999,31/02/2024
9507,Customer 9507,North,-999999,2024-01-15
9508,Customer 9508,South,10,2024-01-15
9509,Customer 9509,North,N/A,2024-01-15
9510,Customer 9510,West,-999999,2024-01-15
9511,Customer 9511,east,N/A,2024-01-15
9512,Customer 9512,unknown,20,2024-01-15
9513,Customer 9513,South,"1,000",31/02/2024
9514,Customer 9514,EAST,"1,000",2024-01-15
9515,Customer 9515,unknown,10,2024-01-15
9516,  Customer 9516  ,North,-999999,2024-01-15
9517,Customer 9517,West,-999999,2024-01-15
9518,Customer 9518,EAST,-999999,2024-01-15
9519,Customer 9519,EAST,"1,000",2024-01-15
9520,Customer 9520,EAST,-999999,31/02/2024
9521,Customer 9521,North,-999999,2024-01-15
9522,Customer 9522,EAST,10,2024-01-15
9523,Customer 9523,North,10,2024-01-15
9524,Customer 9524,South,10,2024-01-15
9525,Customer 9525,North,"1,000",2024-01-15
9526,Customer 9526,unknown,10,2024-01-15
9527,Customer 9527,EAST,"1,000",31/02/2024
9528,Customer 9528,South,20,2024-01-15
9529,  Customer 9529  ,unknown,N/A,2024-01-15
9530,Customer 9530,unknown,"1,000",2024-01-15
9531,Customer 9531,EAST,"1,000",2024-01-15
9532,Customer 9532,North,"1,000",2024-01-15
9533,Customer 9533,east,-999999,2024-01-15
9534,Customer 9534,east,"1,000",31/02/2024
9535,Customer 9535,North,"1,000",2024-01-15
9536,Customer 9536,unknown,-999999,2024-01-15
9537,Customer 9537,West,10,2024-01-15
9538,Customer 9538,West,"1,000",2024-01-15
9539,Customer 9539,EAST,"1,000",2024-01-15
9540,Customer 9540,West,-999999,2024-01-15
9541,Customer 9541,unknown,-999999,31/02/2024
9542,  Customer 9542  ,West,"1,000",2024-01-15
9543,Customer 9543,east,10,2024-01-15
9544,Customer 9544,EAST,N/A,2024-01-15
9545,Customer 9545,North,"1,000",2024-01-15
9546,Customer 9546,EAST,"1,000",2024-01-15
9547,Customer 9547,east,"1,000",2024-01-15
9548,Customer 9548,unknown,20,31/02/2024
9549,Customer 9549,unknown,-999999,2024-01-15
9550,Customer 9550,North,N/A,2024-01-15
9551,Customer 9551,EAST,-999999,2024-01-15
9552,Customer 9552,South,10,2024-01-15
9553,Customer 9553,West,N/A,2024-01-15
9554,Customer 9554,EAST,N/A,2024-01-15
9555,  Customer 9555  ,West,-999999,31/02/2024
9556,Customer 9556,West,"1,000",2024-01-15
9557,Customer 9557,EAST,N/A,2024-01-15
9558,Customer 9558,North,N/A,2024-01-15
9559,Customer 9559,West,-999999,2024-01-15
9560,Customer 9560,unknown,10,2024-01-15
9561,Customer 9561,EAST,"1,000",2024-01-15
9562,Customer 9562,EAST,20,31/02/2024
9563,Customer 9563,South,N/A,2024-01-15
9564,Customer 9564,east,10,2024-01-15
9565,Customer 9565,EAST,-999999,2024-01-15
9566,Customer 9566,east,N/A,2024-01-15
9567,Customer 9567,South,N/A,2024-01-15
9568,  Customer 9568  ,West,N/A,2024-01-15
9569,Customer 9569,South,-999999,31/02/2024
9570,Customer 9570,EAST,10,2024-01-15
9571,Customer 9571,West,"1,000",2024-01-15
9572,Customer 9572,east,20,2024-01-15
9573,Customer 9573,east,10,2024-01-15
9574,Customer 9574,West,N/A,2024-01-15
9575,Customer 9575,east,20,2024-01-15
9576,Customer 9576,unknown,10,31/02/2024
9577,Customer 9577,unknown,10,2024-01-15
9578,Customer 9578,West,N/A,2024-01-15
9579,Customer 9579,unknown,-999999,2024-01-15
9580,Customer 9580,EAST,-999999,2024-01-15
9581,  Customer 9581  ,east,10,2024-01-15
9582,Customer 9582,east,N/A,2024-01-15
9583,Customer 9583,east,10,31/02/2024
9584,Customer 9584,unknown,N/A,2024-01-15
9585,Customer 9585,east,N/A,2024-01-15
9586,Customer 9586,West,N/A,2024-01-15
9587,Customer 9587,South,"1,000",2024-01-15
9588,Customer 9588,EAST,-999999,2024-01-15
9589,Customer 9589,South,10,2024-01-15
9590,Customer 9590,South,"1,000",31/02/2024
9591,Customer 9591,unknown,"1,000",2024-01-15
9592,Customer 9592,east,-999999,2024-01-15
9593,Customer 9593,South,20,2024-01-15
9594,  Customer 9594  ,South,"1,000",2024-01-15
9595,Customer 9595,North,20,2024-01-15
9596,Customer 9596,unknown,10,2024-01-15
9597,Customer 9597,unknown,10,31/02/2024
9598,Customer 9598,EAST,-999999,2024-01-15
9599,Customer 9599,North,20,2024-01-15
9600,Customer 9600,unknown,"1,000",2024-01-15
9601,Customer 9601,east,-999999,2024-01-15
9602,Customer 9602,unknown,-999999,2024-01-15
9603,Customer 9603,unknown,"1,000",2024-01-15
9604,Customer 9604,unknown,10,31/02/2024
9605,Customer 9605,east,10,2024-01-15
9606,Customer 9606,South,20,2024-01-15
9607,  Customer 9607  ,West,-999999,2024-01-15
9608,Customer 9608,unknown,20,2024-01-15
9609,Customer 9609,east,10,2024-01-15
9610,Customer 9610,North,20,2024-01-15
9611,Customer 9611,South,-999999,31/02/2024
9612,Customer 9612,east,20,2024-01-15
9613,Customer 9613,east,-999999,2024-01-15
9614,Customer 9614,North,-999999,2024-01-15
9615,Customer 9615,EAST,10,2024-01-15
9616,Customer 9616,West,10,2024-01-15
9617,Customer 9617,West,"1,000",2024-01-15
9618,Customer 9618,West,-999999,31/02/2024
9619,Customer 9619,South,N/A,2024-01-15
9620,  Customer 9620  ,unknown,"1,000",2024-01-15
9621,Customer 9621,unknown,-999999,2024-01-15
9622,Customer 9622,east,10,2024-01-15
9623,Customer 9623,West,N/A,2024-01-15
9624,Customer 9624,unknown,10,2024-01-15
9625,Customer 9625,unknown,20,31/02/2024
9626,Customer 9626,West,20,2024-01-15
9627,Customer 9627,North,"1,000",2024-01-15
9628,Customer 9628,east,-999999,2024-01-15
9629,Customer 9629,EAST,-999999,2024-01-15
9630,Customer 9630,EAST,"1,000",2024-01-15
9631,Customer 9631,West,-999999,2024-01-15
9632,Customer 9632,EAST,"1,000",31/02/2024
9633,  Customer 9633  ,east,-999999,2024-01-15
9634,Customer 9634,West,10,2024-01-15
9635,Customer 9635,east,-999999,2024-01-15
9636,Customer 9636,South,10,2024-01-15
9637,Customer 9637,South,20,2024-01-15
9638,Customer 9638,South,N/A,2024-01-15
9639,Customer 9639,unknown,N/A,31/02/2024
9640,Customer 9640,unknown,10,2024-01-15
9641,Customer 9641,unknown,-999999,2024-01-15
9642,Customer 9642,EAST,"1,000",2024-01-15
9643,Customer 9643,unknown,N/A,2024-01-15
9644,Customer 9644,North,N/A,2024-01-15
9645,Customer 9645,South,10,2024-01-15
9646,  Customer 9646  ,east,-999999,31/02/2024
9647,Customer 9647,South,N/A,2024-01-15
9648,Customer 9648,West,20,2024-01-15
9649,Customer 9649,North,10,2024-01-15
9650,Customer 9650,east,10,2024-01-15
9651,Customer 9651,EAST,-999999,2024-01-15
9652,Customer 9652,West,"1,000",2024-01-15
9653,Customer 9653,North,20,31/02/2024
9654,Customer 9654,unknown,10,2024-01-15
9655,Customer 9655,EAST,10,2024-01-15
9656,Customer 9656,east,10,2024-01-15
9657,Customer 9657,east,20,2024-01-15
9658,Customer 9658,South,20,2024-01-15
9659,  Customer 9659  ,east,N/A,2024-01-15
9660,Customer 9660,South,N/A,31/02/2024
9661,Customer 9661,east,20,2024-01-15
9662,Customer 9662,West,"1,000",2024-01-15
9663,Customer 9663,North,N/A,2024-01-15
9664,Customer 9664,North,20,2024-01-15
9665,Customer 9665,EAST,"1,000",2024-01-15
9666,Customer 9666,EAST,N/A,2024-01-15
9667,Customer 9667,east,N/A,31/02/2024
9668,Customer 9668,North,10,2024-01-15
9669,Customer 9669,unknown,-999999,2024-01-15
9670,Customer 9670,South,-999999,2024-01-15
9671,Customer 9671,east,10,2024-01-15
9672,  Customer 9672  ,unknown,10,2024-01-15
9673,Customer 9673,EAST,"1,000",2024-01-15
9674,Customer 9674,east,"1,000",31/02/2024
9675,Customer 9675,unknown,N/A,2024-01-15
9676,Customer 9676,east,-999999,2024-01-15
9677,Customer 9677,West,-999999,2024-01-15
9678,Customer 9678,unknown,10,2024-01-15
9679,Customer 9679,North,10,2024-01-15
9680,Customer 9680,east,-999999,2024-01-15
9681,Customer 9681,east,N/A,31/02/2024
9682,Customer 9682,South,N/A,2024-01-15
9683,Customer 9683,EAST,"1,000",2024-01-15
9684,Customer 9684,West,N/A,2024-01-15
9685,  Customer 9685  ,West,"1,000",2024-01-15
9686,Customer 9686,east,"1,000",2024-01-15
9687,Customer 9687,North,20,2024-01-15
9688,Customer 9688,North,10,31/02/2024
9689,Customer 9689,South,10,2024-01-15
9690,Customer 9690,West,-999999,2024-01-15
9691,Customer 9691,EAST,-999999,2024-01-15
9692,Customer 9692,EAST,"1,000",2024-01-15
9693,Customer 9693,South,"1,000",2024-01-15
9694,Customer 9694,EAST,10,2024-01-15
9695,Customer 9695,South,"1,000",31/02/2024
9696,Customer 9696,North,N/A,2024-01-15
9697,Customer 9697,unknown,-999999,2024-01-15
9698,  Customer 9698  ,east,10,2024-01-15
9699,Customer 9699,South,"1,000",2024-01-15
9700,Customer 9700,North,N/A,2024-01-15
9701,Customer 9701,east,-999999,2024-01-15
9702,Customer 9702,unknown,"1,000",31/02/2024
9703,Customer 9703,South,20,2024-01-15
9704,Customer 9704,West,20,2024-01-15
9705,Customer 9705,North,"1,000",2024-01-15
9706,Customer 9706,EAST,N/A,2024-01-15
9707,Customer 9707,West,N/A,2024-01-15
9708,Customer 9708,east,10,2024-01-15
9709,Customer 9709,South,10,31/02/2024
9710,Customer 9710,unknown,-999999,2024-01-15
9711,  Customer 9711  ,east,10,2024-01-15
9712,Customer 9712,West,10,2024-01-15
9713,Customer 9713,South,20,2024-01-15
9714,Customer 9714,EAST,N/A,2024-01-15
9715,Customer 9715,east,20,2024-01-15
9716,Customer 9716,South,"1,000",31/02/2024
9717,Customer 9717,east,"1,000",2024-01-15
9718,Customer 9718,EAST,"1,000",2024-01-15
